id	reg	vb	hinc	hmem	hint	fixline	hcar	sex	agecat	marits	red	empst	hhead	pinc	sim	seg_ls	dog	cat	q40_12	q34#11	q34#12	q34#13	q34#14	q34#15	q34#16	q34#17	q34#18	q34#19	q34#20	q34#21	q34#22	q34#23	q34#24	q34#25	q34#26	q34#27	q34#28	q34#29
746	71	4	14	4	1	2	1	2	3	2	4	6	2	22	1	3	0	0	6	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
747	81	1	15	2	1	2	1	1	2	1	3	1	2	31	1	5	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
748	81	2	13	5	1	2	1	1	6	2	4	2	1	13	1	6	0	0	6	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
749	62	3	15	3	1	2	1	2	4	2	2	2	2	20	1	3	0	0	6	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0
750	61	2	13	7	1	2	2	2	5	2	2	4	2	20	1	6	1	1	1	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
751	21	3	17	3	1	2	3	2	4	4	3	6	1	17	1	3	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
752	21	4	18	3	1	2	3	2	3	2	2	7	2	31	1	2	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
753	71	2	15	2	1	1	1	2	6	2	2	2	2	20	2	6	0	1	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
754	62	4	14	4	1	2	1	1	5	2	3	2	1	17	1	6	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
755	53	2	15	4	1	1	1	2	5	2	2	8	2	20	1	3	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
756	72	3	13	4	1	1	1	2	5	2	4	2	2	16	1	6	0	0	6	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0
757	21	3	14	2	5	1	1	2	6	2	3	2	2	16	1	6	0	1	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
758	81	1	16	4	1	1	1	2	5	2	4	2	2	17	1	6	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
759	51	5	14	4	1	1	2	1	1	1	1	1	1	 	1	4	1	0	4	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0
760	62	1	13	6	1	2	2	2	3	1	4	2	1	28	1	4	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
761	62	2	14	3	1	1	1	1	3	2	2	2	1	19	1	4	0	1	2	0	0	0	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0
762	41	2	14	4	1	2	2	1	1	1	1	1	2	31	1	1	0	0	5	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
763	81	3	14	4	1	2	1	2	1	1	2	1	1	 	1	7	0	0	5	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
764	61	1	13	5	1	1	1	2	5	2	3	2	2	18	1	6	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
765	52	2	13	3	1	1	1	1	5	2	3	2	2	17	1	4	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
766	61	2	14	4	1	2	1	2	1	1	1	1	2	 	1	6	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
767	41	3	15	4	1	2	3	1	1	1	1	1	2	 	1	4	1	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
768	42	4	14	2	1	2	1	2	2	3	4	2	1	18	1	6	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
769	31	5	14	3	1	2	1	2	4	2	4	6	2	22	1	6	0	0	2	0	1	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0
770	81	4	13	4	1	1	2	2	3	2	3	6	2	22	1	6	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
771	42	1	15	4	2	1	2	1	1	1	3	1	1	 	1	6	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
772	11	6	15	3	1	1	1	2	6	2	1	9	2	22	1	3	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
773	61	1	14	4	1	2	2	1	4	2	4	2	1	14	1	3	0	0	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
774	72	2	14	4	1	1	1	2	1	3	3	1	1	 	1	8	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
775	52	3	13	5	1	1	1	2	6	5	1	9	1	18	1	2	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
776	72	3	14	3	1	2	1	1	6	2	1	9	2	20	1	3	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
777	21	2	17	5	1	1	2	1	1	1	2	1	1	 	1	6	1	0	4	0	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0
778	21	4	13	3	1	1	2	2	5	2	4	2	2	14	1	6	1	0	2	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
779	31	2	15	4	1	2	2	1	2	1	3	2	2	20	1	6	0	0	6	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0
780	51	3	18	5	1	2	1	1	2	1	2	7	2	 	1	1	0	0	6	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0
781	61	3	14	3	1	1	1	1	6	2	3	9	2	20	1	8	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
782	62	5	31	2	1	1	1	2	2	1	3	1	2	 	1	5	0	1	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
783	61	3	13	6	1	2	2	2	2	2	1	4	1	15	1	8	0	0	6	0	1	0	1	1	1	1	1	0	1	0	0	1	0	1	0	0	1	0
784	53	4	14	4	1	2	1	1	2	1	3	1	2	 	1	1	0	0	4	1	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0
785	32	5	20	2	1	1	1	1	2	3	1	1	1	 	1	3	1	0	1	0	0	0	1	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0
786	11	6	16	3	1	2	3	1	4	2	1	2	1	21	1	3	0	0	6	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0
787	52	4	16	4	1	2	1	1	1	1	1	1	1	 	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
788	72	2	14	3	1	2	2	2	4	2	4	6	2	22	1	1	0	0	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
789	21	2	14	2	1	2	1	2	3	1	2	2	2	20	1	6	0	0	2	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
790	11	6	13	3	1	2	2	2	6	2	1	2	2	15	1	5	1	0	1	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	0	1	0	0
791	11	6	14	5	1	2	2	2	4	2	2	6	2	22	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
792	81	5	14	3	1	2	1	2	4	1	2	2	2	22	1	3	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
793	11	6	14	3	1	1	1	1	5	1	4	2	1	15	1	6	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
794	62	5	14	2	2	2	1	1	3	1	3	2	1	17	1	1	0	0	6	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
795	11	6	14	3	1	2	1	1	5	2	2	2	1	18	1	3	0	0	6	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
796	32	5	17	1	1	2	3	2	3	1	3	4	1	17	1	3	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	71	3	13	2	1	2	2	2	3	3	4	2	2	16	1	2	1	0	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	0	0	0
798	52	1	14	6	1	2	1	1	1	1	2	1	2	 	1	6	1	1	5	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
799	21	2	13	4	1	1	1	2	5	2	4	2	2	16	1	6	0	0	6	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
800	21	2	20	6	1	2	2	2	1	1	3	1	1	 	1	8	1	0	1	0	1	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
801	32	2	14	6	1	2	2	1	1	1	3	1	2	 	1	5	1	1	5	1	0	0	1	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0
802	11	6	15	4	1	2	1	2	2	2	3	6	2	 	1	3	0	0	6	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0
803	62	2	15	2	1	2	1	1	6	2	3	9	1	15	1	8	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
804	31	4	15	3	1	1	1	2	2	2	2	6	2	23	1	3	0	0	6	0	1	0	1	1	1	0	1	1	1	1	0	0	0	1	0	1	0	0
805	52	2	13	3	1	1	1	2	5	2	3	2	2	17	1	6	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
806	52	3	16	3	5	1	3	2	1	1	3	1	1	 	1	2	0	0	6	1	1	0	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0
807	61	1	13	5	2	1	2	1	4	1	2	4	2	18	1	1	1	0	5	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
808	31	3	13	4	1	2	2	1	5	2	4	2	1	15	1	7	1	0	6	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0
809	71	1	16	3	1	2	3	2	3	2	4	6	1	20	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0
810	31	1	15	2	1	2	3	2	5	3	1	9	1	22	1	6	0	0	6	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
811	81	5	18	2	1	2	3	2	6	1	4	2	1	18	1	8	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
812	31	2	14	5	1	2	2	2	5	4	4	2	1	15	1	6	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
813	21	4	14	4	1	1	3	2	1	1	1	1	1	 	1	6	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0
814	52	4	14	3	1	1	1	2	2	1	3	1	2	 	1	3	0	0	4	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
815	52	3	17	5	4	2	1	2	4	2	2	2	1	17	1	6	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
816	11	6	21	2	1	1	1	1	5	2	1	7	2	21	1	6	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
817	72	1	17	6	1	2	1	1	5	2	3	2	1	18	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
818	81	2	15	4	4	2	1	1	4	2	2	2	1	17	1	2	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
819	41	3	15	3	1	2	1	2	4	2	4	7	2	22	1	2	0	0	3	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
820	62	3	14	4	1	2	1	2	3	2	3	6	2	22	1	6	0	0	6	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
821	11	6	14	5	1	1	1	1	1	1	1	1	1	 	1	1	0	0	6	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
822	51	2	14	4	1	1	1	2	1	3	3	7	1	 	1	3	1	0	5	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
823	71	5	14	4	2	1	2	1	6	2	3	9	1	19	2	2	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
824	61	1	19	5	4	2	1	1	4	2	2	2	1	19	1	3	1	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
825	71	1	14	3	1	1	1	1	3	1	1	4	1	14	1	5	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
826	71	4	15	5	1	1	2	2	1	1	1	1	2	 	1	4	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
827	62	4	13	2	1	2	1	2	2	1	4	2	2	18	1	8	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
828	53	3	14	5	1	1	2	1	2	1	4	1	1	31	1	4	0	0	5	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
829	31	4	12	6	1	2	1	1	4	2	3	4	1	14	1	6	0	0	6	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
830	71	5	15	3	1	2	1	2	3	2	2	6	2	20	1	1	0	0	4	0	1	0	1	1	1	1	0	1	1	0	0	0	0	1	0	0	0	0
831	11	6	14	2	 	2	1	1	4	2	4	2	2	17	1	2	0	0	6	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
832	62	3	16	2	1	2	1	2	6	2	1	2	1	31	1	3	0	0	6	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0
833	62	1	12	7	1	2	2	2	6	2	2	4	2	22	1	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
834	81	4	13	4	3	1	2	2	5	2	2	2	2	21	1	4	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0
835	51	1	12	4	1	1	2	1	5	2	4	4	2	15	1	2	1	1	1	0	0	0	0	1	1	1	0	0	1	0	0	1	0	1	0	0	0	0
836	62	1	15	5	1	2	2	1	4	2	2	2	1	17	1	1	1	1	5	0	1	1	1	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0
837	21	3	14	4	1	1	1	1	2	1	1	1	2	28	1	6	1	1	2	0	0	0	1	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0
838	72	3	14	4	1	2	2	1	6	2	2	2	2	15	1	8	0	0	5	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
839	21	1	18	4	1	1	3	2	6	2	1	2	1	20	1	3	1	0	4	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
840	42	5	14	3	1	1	1	2	6	4	1	2	2	21	1	8	1	0	4	0	1	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0
841	81	3	16	5	1	2	1	2	4	2	4	6	2	20	1	3	0	0	6	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
842	41	3	14	3	1	1	3	1	3	1	4	2	1	16	1	3	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
843	42	5	15	3	1	2	1	1	3	2	2	2	1	16	1	6	1	0	3	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
844	41	4	13	4	1	1	2	1	6	4	2	2	2	16	1	6	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
845	11	6	17	4	1	2	1	2	2	1	2	1	2	 	1	6	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
846	32	5	14	3	1	2	1	1	6	2	2	2	2	18	1	4	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
847	11	6	15	4	1	1	1	1	1	1	2	1	1	 	1	2	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
848	51	3	14	4	1	2	2	2	5	2	4	2	2	17	1	6	0	1	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0
849	62	4	21	4	1	2	1	1	6	2	3	2	2	21	1	4	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
850	71	3	13	2	1	2	2	2	6	2	2	2	2	18	1	3	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
851	11	6	15	2	1	2	3	2	6	4	2	9	2	20	1	6	1	0	1	0	0	0	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0
852	62	2	14	4	1	2	1	2	2	1	3	1	2	 	1	3	1	0	2	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
853	42	4	14	4	1	2	1	2	1	1	2	1	1	 	1	1	1	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
854	81	5	14	3	1	1	1	2	3	3	4	2	2	19	1	6	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
855	81	5	15	4	1	2	3	1	3	2	4	2	1	17	1	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
856	21	3	13	6	1	1	2	1	3	4	2	2	1	16	1	1	1	1	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
857	81	3	14	3	1	2	1	1	5	2	2	9	2	19	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
858	42	5	14	3	1	2	1	1	5	2	4	2	1	14	1	2	0	0	6	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
859	11	6	11	4	1	1	1	1	1	1	1	1	2	 	1	6	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
860	52	3	17	4	1	2	1	1	5	1	1	1	2	31	1	8	0	0	6	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
861	31	4	15	4	1	2	2	1	6	2	2	9	1	23	2	1	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	1	1	0	0	0
862	42	1	16	4	2	2	1	2	6	2	1	9	2	20	1	4	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
863	11	6	13	4	1	1	1	1	4	2	4	2	1	13	1	2	0	0	6	0	0	0	1	0	0	0	1	1	0	1	1	0	0	1	0	0	0	0
864	53	2	15	5	1	2	2	2	1	1	1	1	2	 	1	3	1	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
865	81	1	15	4	1	2	2	2	5	2	1	6	2	25	1	1	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
866	81	5	16	2	2	2	3	1	2	1	1	2	2	24	1	6	1	1	3	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
867	81	5	17	4	1	1	1	2	4	2	3	2	2	18	1	3	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
868	81	5	14	3	2	2	1	2	4	2	4	6	2	22	1	8	0	0	6	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
869	42	2	14	4	1	2	1	2	3	2	3	6	2	21	1	6	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
870	71	2	15	1	2	1	1	1	6	2	3	9	2	21	1	6	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
871	53	4	15	2	1	2	1	1	6	2	2	2	1	17	1	8	0	0	6	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
872	71	2	15	6	2	1	1	1	6	2	3	2	2	18	1	1	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
873	11	6	14	4	1	1	2	2	3	3	1	6	2	22	1	6	0	0	6	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
874	41	2	14	3	1	2	1	1	3	2	1	2	1	17	1	8	0	0	6	0	0	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0
875	52	3	15	2	1	2	3	1	3	1	1	2	2	19	1	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
876	21	4	13	5	1	2	2	2	4	2	3	2	1	21	1	8	0	0	2	0	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0
877	51	4	14	4	1	1	2	1	4	2	3	2	1	17	1	2	1	0	1	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0
878	62	5	13	4	1	1	3	1	2	1	2	2	2	21	1	2	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
879	61	3	14	3	1	2	2	2	4	1	2	2	1	17	1	6	0	0	6	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
880	41	2	15	3	1	2	3	2	2	2	2	2	2	19	1	3	1	0	1	0	1	0	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0
881	71	4	16	4	1	2	1	1	3	1	4	1	2	20	1	2	0	0	5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
882	61	4	13	4	1	1	3	2	5	2	2	2	2	19	1	3	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
883	71	2	14	4	 	2	2	1	6	2	3	2	1	17	1	5	1	1	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
884	71	3	17	3	1	2	3	2	5	4	2	2	1	19	1	6	0	0	6	0	1	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0
885	61	1	12	4	1	1	2	1	5	2	4	5	1	14	1	8	1	1	5	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
886	32	5	15	4	1	1	1	2	4	2	2	6	2	23	1	3	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0
887	71	2	16	5	2	1	1	2	4	2	4	2	2	19	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
888	42	5	13	4	1	2	1	2	6	2	1	2	2	22	1	3	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
889	51	5	12	6	1	2	2	1	5	2	2	4	1	16	1	3	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
890	11	6	13	3	1	2	2	2	3	2	2	6	2	16	1	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
891	81	5	15	4	 	1	1	1	4	2	2	2	2	 	1	3	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
892	21	2	20	2	1	1	1	2	6	4	1	2	1	20	1	3	0	0	6	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
893	72	1	12	8	1	2	2	2	5	2	1	6	2	23	1	3	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
894	42	4	13	4	1	1	2	1	1	1	1	1	2	 	1	2	1	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
895	62	5	14	4	1	2	3	1	1	1	1	1	2	 	1	2	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
896	81	3	13	6	1	1	1	2	4	2	3	6	2	13	1	6	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
897	21	3	14	3	1	1	3	2	6	2	3	2	1	16	1	3	1	1	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0
898	52	2	17	4	1	1	1	2	3	1	1	7	2	21	1	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
899	42	5	14	4	1	1	2	2	4	2	3	2	2	22	1	3	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
900	31	5	15	3	1	1	1	2	4	5	3	2	1	18	1	3	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
901	62	5	13	4	1	1	1	2	5	2	4	2	1	15	1	3	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
902	21	2	22	3	1	1	1	2	2	1	1	1	2	23	1	1	1	0	2	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
903	21	4	12	4	1	1	2	2	6	2	4	2	1	14	1	3	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
904	61	4	13	4	1	2	1	1	2	1	1	2	2	19	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
905	81	2	15	3	1	2	2	2	2	2	3	6	1	20	1	8	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1
906	21	1	15	3	1	2	2	2	6	2	2	9	2	23	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
907	11	6	13	2	1	2	2	2	2	3	4	1	2	30	1	7	0	0	6	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
908	62	2	12	5	1	1	2	1	2	1	1	1	1	26	1	8	1	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
909	21	4	12	2	1	2	1	2	3	1	3	2	2	17	1	4	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
910	81	2	14	5	1	2	1	2	2	1	3	1	2	 	1	1	1	0	6	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1
911	53	1	13	4	1	1	2	2	4	2	4	2	2	16	1	2	1	0	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	0	1	0	0	0
912	42	5	14	4	2	2	1	2	4	2	2	6	2	22	1	3	0	1	1	0	1	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
913	21	4	 	 	 	 	 	1	5	2	4	2	1	14	1	2	 	 	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
914	11	6	13	4	1	1	1	1	5	2	4	2	1	13	1	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
915	53	2	11	6	1	2	2	2	2	1	4	1	2	 	1	7	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
916	62	5	14	4	1	2	1	1	4	2	4	2	1	14	1	6	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
917	52	2	12	5	1	2	2	2	5	2	2	2	2	17	1	3	1	0	4	1	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0
918	81	3	15	4	1	2	1	1	6	2	1	4	2	19	1	2	0	0	6	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0
919	11	6	13	5	1	2	1	2	2	4	1	6	1	21	1	3	0	0	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
920	31	4	14	3	1	2	2	1	6	2	4	8	1	15	1	5	0	0	6	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
921	62	5	14	4	1	1	2	2	4	2	4	6	2	18	1	6	0	0	6	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
922	81	4	16	3	1	2	1	1	4	2	3	2	1	18	2	4	0	0	1	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0
